Graph,Closeness,Clustering,Degree
1,1.6164184514785358,0.6157032030192834,71.2670282048398
2,1.8581797462487533,0.5486194625634405,64.1380445851848
3,1.6879360590506012,0.5902543070251237,68.4315170398441
4,1.7924335445511848,0.5621734128926085,65.5173511180296
5,1.7184295746545957,0.5803942048792838,67.42323498170074
6,1.7810999313608329,0.5640600637907177,65.6155710097017
7,1.6626406021499867,0.6001738810121499,69.62943421267944
8,1.7484396917419895,0.5698261123072034,66.16471574481191
9,1.7561410013028598,0.5714759794473916,66.53571793591153
10,1.7252106012494526,0.5794881254799668,67.25123979408166
11,1.7235882059291252,0.5791681292031894,67.20637694188585
12,1.7818152903559308,0.5646745290018274,65.81848479617388
13,1.8700616701392059,0.5367731308433235,62.528744179311914
14,1.5741857591078294,0.6329826092654218,73.34898315988963
15,1.7153715905669744,0.5818598329754082,67.54114884351465
16,1.703905934840009,0.5850316900648519,67.98742809401415
17,1.8304549385781088,0.5520625053252204,64.42040831117852
18,1.8771456176182675,0.5336542996446912,62.120889669567454
19,1.7654815984024503,0.564749542079429,65.5411705427796
20,1.8578280326014252,0.5511407254816585,64.45548218202836
21,1.6950812302314195,0.5916096361264915,68.81126681946475
22,1.8517256951573637,0.5372040995344565,62.377325784163105
23,1.7676386473471721,0.5642664583012729,65.52746702895897
24,2.0166776450287585,0.5340618405584412,63.117540486540214
25,1.7898233585374976,0.557321166671521,64.70335989389947
26,1.7330327778948549,0.5838707964521824,68.1453031311222
27,1.8650119369680582,0.5418291787831593,63.12632079955289
28,1.6557188881628904,0.6014526239456083,69.78904322920174
29,1.7328756744872538,0.578294749875828,67.10222681483319
30,1.8109577030190465,0.5524694113131514,64.27532462192138
31,1.7516120222952116,0.5693696417603828,66.06687607255864
32,1.7756623609454534,0.5668782375187511,66.06253123603882
33,1.7667255293398931,0.5684199522692087,66.14843217497867
34,1.7817441248564256,0.5625838298888529,65.46178225866477
35,1.7222506987841697,0.5794732987851575,67.21593865032854
36,1.719987066810054,0.5800205760002698,67.3138410392375
37,1.6474448218216877,0.6041628675034201,69.92122895912877
38,1.7708472660629897,0.5646305986945341,65.61336012620458
39,1.9024968467687045,0.5469659901270552,64.32634743326373
40,1.68653801109347,0.5903875113386499,68.54734245877466
41,1.6797209905856156,0.5958761011571118,69.33647852252417
42,1.7202634413863676,0.582189173204262,67.67401064726813
43,1.637654422198894,0.6081961079675188,70.54547830902297
44,1.7274133937632397,0.5815284584259617,67.66369684012503
45,1.7075473016800164,0.5836976035385881,67.80583170623974
46,1.7682162884912207,0.563261170468834,65.42799088645276
47,1.6750620244929089,0.5940237455444155,68.97506730640697
48,1.6085758363555305,0.6187867126928358,71.65402951733819
49,1.7652918459140772,0.5666506805820808,65.86279806721257
50,1.6525400180918717,0.6046007028985202,70.15732359940601
51,1.7472781524007523,0.5717692426438423,66.38690544824011
52,1.7216345067967727,0.580707454161146,67.53462542997762
53,1.688821038348185,0.5932130988858091,69.00868473364639
54,1.7231842250187475,0.580805077225868,67.53235941894096
55,1.8569831937553836,0.5487103813151414,64.08142569021142
56,1.8129014766255118,0.5560836297667093,64.8659949492811
57,1.8012256624321208,0.5555869305317983,64.53107160404174
58,1.8292452149366047,0.5517806500990379,64.36642651157132
59,1.8053906421430104,0.5569053016700525,64.89387134899353
60,1.7758636272604469,0.5639109688904371,65.56699326912717
61,1.8134391677422617,0.5548623184674296,64.7145938097403
62,1.6384797264756321,0.6075883549909576,70.38107273033981
63,1.7032339328856574,0.58777041289868,68.58875441122105
64,1.7802738699735823,0.5639886106566353,65.77198512008928
65,1.818952707850761,0.5524620562935063,64.3491049143832
66,1.8280731253486044,0.5447541629836283,63.084632402504674
67,1.7271919134305234,0.5782751889197848,67.22657310757144
68,1.5439688018341302,0.646197188309305,74.75196668846986
69,1.7499809113370663,0.5703727963601251,66.17976682867717
70,1.778293900835513,0.5637220949842796,65.57501701793295
71,1.6345596600946124,0.6170770134145589,71.99815376853196
72,1.787645794152589,0.5644882492310267,65.89952761955085
73,1.8226878916400386,0.5493115270059233,63.99315252019715
74,1.8316534651355179,0.5490117127454321,64.01047585242567
75,1.7160498930858548,0.580243608908874,67.37402168801518
76,1.817879327281702,0.5522224541463989,64.29094342344872
77,1.757709238635528,0.5659853648799168,65.6274305385436
78,1.791867804068768,0.5590567536880081,65.04052221367408
79,1.6912368370340782,0.589508141617907,68.44997764353094
80,1.8241327794204822,0.5504278853174259,64.10670976392154
81,1.7892138462024567,0.5580228430110465,64.76125009377441
82,1.717670253622627,0.5814064317064285,67.42949260244445
83,1.7848336856790619,0.5639011842530526,65.6191430901145
84,1.7092581323895146,0.5834201498053146,67.71275025027371
85,1.8822110181062959,0.5385266350817387,62.83749594783191
86,1.7947816628080198,0.5600472158462018,65.24538185421763
87,1.6898206198802461,0.5902601689143646,68.51291514367892
88,1.7140047534890206,0.5838314728306192,67.90857790616052
89,1.6492799513702776,0.6050869184373016,70.18635185679486
90,1.5858901178762606,0.6265998146803619,72.7706674423197
91,1.760795807721017,0.5666861541246915,65.8294108050782
92,1.7880238964148825,0.561109117104966,65.25110471097447
93,1.7988703290300239,0.5590148355367343,65.0728170537743
94,1.7696150013243026,0.5668644012380984,65.94727074242105
95,1.711413853679292,0.5823455372775813,67.50745324970991
96,1.7575529189220658,0.5697902009253755,66.30150665930981
97,1.7920192609133727,0.5597086600674704,65.17883946801862
98,1.7591884536603364,0.5660393594163126,65.75162713580531
99,1.6891676617630587,0.5901016615695348,68.51099323110427
100,1.8160896347231468,0.5620083949201241,65.81129529745537
101,1.7065631231062186,0.5859885583826676,68.10814054843364
102,1.6726246284258992,0.5972010515816425,69.47405637169628
103,1.7730807473363515,0.5626012623485439,65.35137445346227
104,1.8918224004148425,0.5376126090113514,62.93397933606578
105,1.7974555629721816,0.5579826169937093,64.98723121295716
106,1.698886990672823,0.5872480159774046,68.06912784638077
107,1.7208299469315014,0.5883046096744491,68.77552655779647
108,1.7239213049632807,0.5787038816338357,67.1946757771876
109,1.708706989654316,0.585607368829893,67.99337234733433
110,1.718454953109704,0.5844623653986062,67.97717513164434
111,1.793339712216149,0.5577886158999764,64.82339360379272
112,1.778594093925376,0.5714409433172172,66.73573118592778
113,1.7938363284998415,0.5612154706422289,65.37572720110987
114,1.6948046644665669,0.5877264157628944,68.05141782246787
115,1.7609857087861154,0.5651317053138191,65.53164443947365
116,1.6828039153023815,0.5951654762235127,69.27343858146168
117,1.6885144884564887,0.5896864046418899,68.32155014402002
118,1.7845889425019492,0.5630898662894317,65.58579020613226
119,1.7647799571134375,0.570845781573256,66.5712066103537
120,1.7840675795704022,0.5587814057695323,64.81779660401281
121,1.8852316808113616,0.5468053701810627,64.0406851990481
122,1.8148047169871466,0.5646716309026479,66.25468588070738
123,1.9350381089940207,0.534671322111383,62.5295216933404
124,1.7868361781567546,0.5595549526056357,65.11138296762944
125,1.6578703416924339,0.6072630502866689,70.62846418080923
126,1.7136806947391343,0.583583858991881,67.77791984995892
127,1.9012019812230068,0.5434630188637002,63.65612822873839
128,1.9141596748241074,0.5362424334982939,62.766595093671185
129,1.753567997808257,0.570444985496645,66.36643615696131
130,1.8503208852442314,0.5399921280103849,62.78893821616007
131,1.7713936087904052,0.5677400827068445,66.10462922349338
132,1.8025123146084023,0.5559032528912146,64.67570256086206
133,1.6593395666781896,0.6012110753803989,69.82564606950685
134,1.784368762336881,0.562689031682519,65.51829154772295
135,1.6511094792805652,0.6073829912610493,70.73763853162184
136,1.6185716918614483,0.61559011010635,71.40606394839348
137,1.7465671657401152,0.5707423031411542,66.27776521605115
138,1.77831353858721,0.5640846932671809,65.65951351692965
139,1.6408876104956325,0.6111326482742071,71.19905799146876
140,1.6730813134233022,0.5978278622217359,69.40973845535311
141,1.7515950846777368,0.5701185896840585,66.29591609229301
142,1.7517862564542352,0.5705918267873928,66.35315427646555
143,1.8895903998395385,0.5416525286437612,63.388117004505055
144,1.7486769126344153,0.5722074746784529,66.5026219982318
145,1.8724668778647757,0.5444218293731828,63.609870983278654
146,1.7349782827384979,0.5746806837920395,66.83535001425106
147,1.853450265938819,0.546078055277297,63.740270521620225
148,1.727350487120789,0.5787028178484339,67.16137005344561
149,1.7603669362565784,0.5672693671357322,65.91320515912155
150,1.743533214298736,0.5761377145303739,67.12148054871633
151,1.7655019496399211,0.5657983579943863,65.79429740094608
152,1.7947839700216233,0.5556510358236604,64.56382401774968
153,1.7097240054160712,0.5869708580382764,68.34265167213373
154,1.8886752526058275,0.53865000843546,62.97846779987382
155,1.844000019262767,0.548116345355138,63.94151672178645
156,1.861360008594623,0.5447525928195267,63.550864232181375
157,1.7481194489716843,0.5726430404773036,66.62169170482406
158,1.7674230978448195,0.5693781848615851,66.26977774645972
159,1.766969804467287,0.5691497943376348,66.23824228320656
160,1.6975267864633878,0.5925895373498871,69.00926660450628
161,1.65231909510241,0.602491981057311,69.85870848295133
162,1.7943622140679873,0.5612336644371705,65.47239715740977
163,1.8348944916565402,0.5421529437146921,62.92579814828061
164,1.8102041264413753,0.5521046015862617,64.32953977157973
165,1.681743389245378,0.59228143539682,68.73558847797446
166,1.8315800461179454,0.5552889242546823,64.85077306179542
167,1.7522211331147148,0.567292317876855,65.78129164498844
168,1.738251445211037,0.5753271717472709,66.84088283751545
169,1.7990528419371024,0.5563762367791788,64.59866715628978
170,1.820866593776674,0.5573872073446261,65.12591560072435
171,1.7706849512686322,0.562464507359917,65.3204824311536
172,1.7998957192476208,0.5569701919642265,64.73131729822325
173,1.7561075665973245,0.5737776374591468,66.77486077387785
174,1.7648597444809202,0.5823430637983075,68.15127842750805
175,1.9186600988154794,0.5366055984877821,62.89404584544486
176,1.696221284340291,0.5864960105271366,68.03203536825289
177,1.7139355329542152,0.581518015061812,67.52639172489297
178,1.6831948112467834,0.5929569075979102,68.96338660158031
179,1.7126162631075588,0.5814293296296272,67.44905646939849
180,1.734129035205558,0.5764018205611985,67.01485635442981
181,1.6527548718134155,0.6025002311739144,69.91336890213456
182,1.747883446306592,0.5762405109952922,67.24670096769415
183,1.731564045528974,0.5802127995926997,67.56787003242763
184,1.7284642278427258,0.576726149200419,66.9706772125106
185,1.8558940648547286,0.5392922437286077,62.66793700911698
186,1.7789544328582754,0.5615807027826362,65.23134667846767
187,1.7997044155781667,0.56244241994366,65.55031874638978
188,1.7604019454867097,0.5724093250273169,66.55872140626458
189,1.7772442241979558,0.5711128925233429,66.74266813468236
190,1.792381156328218,0.5601369538714668,65.31006304303119
191,1.6520443150734752,0.6039548891441643,70.18561882140308
192,1.7875050603538019,0.5594176398533698,65.0931466239391
193,1.7835554465626509,0.5641015021819203,65.63772726400342
194,1.7360018065482152,0.5819072245199739,67.89860175450299
195,1.8630357001897522,0.5365791477827545,62.43916916745449
196,1.859944078817437,0.5418551163162537,63.11133963447114
197,1.7022661152581644,0.5852289860451407,67.95563621253802
198,1.685202693098042,0.5902164112805324,68.47771924535654
199,1.790439448397706,0.556453476118538,64.57927447316355
