Node,Graph,Closeness,Clustering,Degree
1,1,1.8437769031429372,0.5819676655330746,69.44631804466293
1,2,1.8606322856594109,0.5439520945385212,62.7845446797549
1,3,1.668157247979568,0.5972127733046538,69.03436398506165
1,4,1.772980833650264,0.5544091232437952,65.29046039938576
1,5,1.6840725758465172,0.5899598514308171,68.31746469004922
1,6,1.708143574086135,0.584301440219931,67.43764372655643
1,7,1.793024465877462,0.5618464799944597,65.10375809669495
1,8,1.5544511856341219,0.6363079133811426,73.98109446137862
1,9,1.6797858572719457,0.59367199131234,68.81925790824236
1,10,1.6304595219808031,0.6065918134451775,70.7324878248134
1,11,1.742461126906547,0.5801239538612438,68.1934569686339
1,12,1.6272679763760114,0.615954707462913,70.95652892708706
1,13,2.022559696416679,0.5458780317369814,64.53286427932682
1,14,1.826221216437684,0.5583561711688754,64.89735087354852
1,15,1.6784854726669334,0.5943279212816981,68.93668735345899
1,16,1.7833597515089694,0.5727427770365615,66.75573348999023
1,17,1.8777695159434866,0.5466085332293129,63.498482192051725
1,18,1.7882537081038736,0.560541349212799,65.29088038103968
1,19,1.7847835580848552,0.5662422676347717,66.07508153827348
1,20,1.6444368340803088,0.6048370287895483,70.85803638719815
1,21,1.584777558587872,0.6289549536355947,72.565388989021
1,22,1.7269103987156795,0.5831944502136034,67.44348004291771
1,23,1.65887888091532,0.6078241589651497,69.53534486889839
1,24,1.9598169911224657,0.5348599519501244,63.000619010929945
1,25,1.6763755242066094,0.590439944545296,68.77415220201797
1,26,1.7049179707567712,0.5825373619369585,67.52909922599792
1,27,1.8614701553484254,0.5488269102810444,63.106574058532715
1,28,1.7861541365304194,0.5596361963903763,65.62209692712115
1,29,1.7308625828319195,0.5720188966976053,66.54220656798594
1,30,1.6707820344973066,0.5953708828903793,69.74522569432122
1,31,1.659737013858605,0.5980274427782524,69.66986753603699
1,32,1.706755187803447,0.582860412361231,68.23460271549587
1,33,1.716724108040784,0.5816321528612144,67.4693403840065
1,34,1.7135184089063482,0.5879573056969819,67.98512567177451
1,35,1.6596794383915756,0.5974147108769777,69.57605415797477
1,36,2.0595764460619104,0.515576096654959,60.17938318009343
1,37,1.6796842195776007,0.5903681310908921,68.50073499338276
1,38,1.5080964340640464,0.659745506334429,76.27067437604602
1,39,1.6940777940890477,0.587960821518397,68.19381427947958
1,40,1.7727719676989906,0.56803917284025,66.33448387305492
1,41,1.5910938103632744,0.6251622350042124,72.27732221128024
1,42,1.822048676032982,0.547580889447495,63.63453661223203
1,43,1.780352051185533,0.5567752548783611,64.94646366693662
1,44,1.96300913201888,0.5341491731718689,60.85200161749149
2,1,1.7965011130272164,0.582338632816406,69.31270553975742
2,2,1.868956075309749,0.5512627114533851,64.32771406277504
2,3,1.6797934418939875,0.5939663407502952,68.55400538444519
2,4,1.8525404833088495,0.5407177997939578,63.07944484192747
2,5,1.8141259552576001,0.5605625414529383,63.94251043217192
2,6,1.6842665321716712,0.5903547743576458,68.6223150131366
2,7,1.7979700445164013,0.5640673739924529,65.66647961735725
2,8,1.5355145798560357,0.6423874427878693,74.89346015247993
2,9,1.6527853055558857,0.5999976090051775,69.90694712667761
2,10,1.651611373320289,0.602097865956642,69.71075417283278
