Node,Graph,Closeness,Clustering,Degree
1,1,1.933901060769064,0.5324875804488247,62.20853163758968
1,2,2.1204813490325,0.5458114059112047,65.89679602719623
1,3,2.185962335494679,0.49657598975007866,57.29246301315384
1,4,1.7514295793560053,0.5705430120306682,65.7013749939742
1,5,2.2726847078557024,0.521484338146559,61.702437566332186
1,6,1.8376464947267714,0.5501841246186748,64.22795257015244
1,7,2.1167865129383214,0.5206415571106039,61.67805354676564
1,8,1.9344639587197698,0.5365538993554367,63.0264482834085
1,9,1.8400424860392683,0.5947566844325396,72.33774996634624
1,10,1.9505311431410948,0.55902869282693,66.5769655267902
1,11,2.344756704528145,0.5130382267560792,61.446832515387236
1,12,1.9790747150417611,0.5383630110483204,63.199367385531296
1,13,2.073923215791204,0.5232504747750996,61.30893549815091
1,14,1.7139046136384037,0.5834254690078164,69.49286278434171
1,15,2.152656244365846,0.5262831737394338,62.70698969541132
1,16,1.9083454430299491,0.5584468066512969,65.96528323685695
1,17,1.9537238815769464,0.5367889554647589,62.79016097220701
1,18,2.020322704879817,0.5460282194999982,65.97071766001064
1,19,1.823865037807404,0.5713458353879927,67.68321139322744
1,20,2.118364062640329,0.5067876260978836,59.22253355828926
1,21,1.8000680385508532,0.5504388585922255,64.65114012527235
1,22,2.0540532830892557,0.5260442719427065,62.07090922445511
1,23,2.2797283005714686,0.5245447167531887,62.78209414715271
1,24,1.9725575513309923,0.5279065911938776,60.2726864079794
1,25,2.274418682460883,0.5277043122606614,63.001277399415166
1,26,2.2044343437572578,0.5118521514511759,60.49055856374622
1,27,1.9548151518382466,0.5396147098168887,63.63153688577774
1,28,2.0441444235259443,0.5229384364836414,61.1810975306105
1,29,1.804949478457449,0.5555606745530597,64.81603069743767
2,1,1.9082785451207604,0.5320973276350085,61.91217075453094
2,2,2.1310699451036124,0.5351451072616662,64.02718651487561
2,3,2.31510705588872,0.4832419265940683,55.48312755122345
2,4,1.7688090812466994,0.5660998269724521,65.30297386203048
2,5,2.257947835418805,0.5179472808758587,60.869695985150926
2,6,1.882666531181342,0.5434423201648909,63.190248432691156
2,7,2.1049281979028875,0.5204282702182307,61.427703808525585
2,8,1.8923462242599831,0.5455745949583436,64.68695030774701
2,9,1.8221846696810464,0.5898103865166077,71.4606547961184
2,10,1.8672277637185453,0.5693377756948147,68.14166901006634
2,11,2.2257316236653244,0.514811432326224,60.957113539956424
2,12,1.9254056636606875,0.5446107001111261,64.20235832439155
2,13,2.0462393262084864,0.5279357310849724,61.9839005360438
2,14,1.7186990524572032,0.5799804639315286,68.85347595846987
2,15,2.1279818704611015,0.5242496345061117,62.09450515345437
2,16,1.8687190186730072,0.5612233229430962,66.06253951821604
2,17,1.9887952980371844,0.531863985441498,61.7641645042869
2,18,1.9658233961779195,0.5409686534789463,64.66356186509374
2,19,1.8123025757940403,0.5718270506475062,67.70219658874522
2,20,2.2460884421370433,0.4903541895601574,56.59800461642885
2,21,1.8781072508877845,0.5357654501294459,62.10763865677576
2,22,1.9528196771469557,0.5309010805446488,62.241702099469514
2,23,2.036429504944969,0.5308722153797281,62.646635777186575
2,24,1.9106169249121239,0.5400869282518177,62.44671118029796
2,25,2.256363858438236,0.5278028266997683,62.85762294832644
2,26,2.2481449956550836,0.5032722017809358,59.005502375734345
2,27,1.9362795759716713,0.5340194973423501,62.47401453744188
2,28,1.9539357047916226,0.5331535425004205,62.69943431544443
2,29,1.8112392685926053,0.5548657403899673,64.77273033904763
