Graph,Closeness,Clustering,Degree
1,1.7785322274812674,0.5603212467883172,65.01657037196179
2,1.938769947844439,0.5374662899906062,63.09509214152298
3,1.709315599560281,0.5852272490735404,67.97776808615389
4,1.640123759053186,0.6079492427121277,70.6619816267745
5,1.6885041272112111,0.5930366256680369,69.04542885008955
6,1.8080175761029558,0.5539338802498472,64.37385404012386
7,1.7447943397087586,0.5759475770255481,67.0810868732875
8,1.7415591383109776,0.5729399148300909,66.54985887124482
9,1.6679288999286106,0.5976140424528967,69.33082231333515
10,1.880300474241316,0.5530610353397707,64.84804807005924
11,1.8147309213826215,0.552073906800715,64.19113443745918
12,1.7344293396780757,0.574993309044087,66.77734216830734
13,1.7621264139292174,0.5670398329872893,65.85312971729657
14,1.7502963681347596,0.5687500211191538,66.09791886817472
15,1.8405854943405808,0.5493042649371366,64.20090829503947
16,1.760201551792866,0.5669734189126776,65.77046631055131
17,1.6933318551442351,0.5941205932251434,69.12963907733513
18,1.7070049745198985,0.5826257778904075,67.65256332130295
19,1.7224048314939269,0.587004100506271,68.57912823145699
20,1.706832895737776,0.5914586542876064,69.0047149992472
21,1.7179658541963818,0.5814322120658596,67.51218840299298
22,1.7341823507034109,0.5771244055877008,67.11052671687442
23,1.7385254337276062,0.5730924611914854,66.52754365293761
24,1.7864216503228474,0.5637662411093911,65.7377075896647
25,1.730692567540118,0.57617302831428,66.88329149237573
26,1.7355090021263242,0.5743622135845494,66.71164528092227
27,1.6626376004691648,0.5988177699323031,69.36548257191177
28,1.7945147049416665,0.5606293163851863,65.24343944372741
29,1.8134148232616114,0.5585721091078797,65.17004218055257
30,1.7956965518838934,0.5579376837420364,64.91141680331373
31,1.7311951893399438,0.5837513317438907,68.07309189750109
32,1.6847616360873945,0.5900120818876954,68.32288580148588
33,1.6944387345796084,0.590382110829894,68.68294080187897
34,1.6376217097324697,0.6080232336606969,70.46313942005617
35,1.704973407931876,0.5904345447171392,68.84563815416632
36,1.7016655393682625,0.5866155839792649,68.1472397351508
37,1.7919659272950748,0.5615867978219865,65.37638884665344
38,1.758426536519103,0.5671212192917942,65.83118342516866
39,1.752725886545558,0.5816406378008353,67.91695969024649
40,1.700926266524894,0.5859638530911216,67.99772736532935
41,1.7188155998957888,0.5901936052286334,68.69733565655702
42,1.7560834760032953,0.5683034550981669,66.19563778931366
43,1.6217490091324749,0.6138466139793329,71.00225371281554
44,1.841790354291253,0.5595376399530315,65.57238804036417
45,1.6438497826169145,0.6052268875878827,70.08321044208675
46,1.7598775218509286,0.5662685676802302,65.83883480820407
47,1.6699385098279171,0.5967848719745,69.2517523606382
48,1.7690609173536447,0.5671709912564482,66.02729394552863
49,1.6606552872442555,0.5991220546651177,69.34617110083407
50,1.702326271685575,0.5852190934325741,67.81381636922373
51,1.8266952757041681,0.5560840864897021,64.97532797729855
52,1.7169181830220517,0.5798243874878102,67.26765118170866
53,1.8002986916589305,0.5583514867838085,65.16120239372911
54,1.6426336168409368,0.6057762008379103,70.11639271419624
55,1.6834570737470451,0.5960612365116418,69.3499152062482
56,1.8675933555842474,0.5410855725890562,63.09870661969016
57,1.6823834900058494,0.5989961167053465,69.86121820533464
58,1.7033699149038137,0.5866489267081008,68.16883737746305
59,1.8405288769161836,0.5618423076968648,65.79837514796493
60,1.677286058594747,0.5948129284884615,69.07186930325541
61,1.6820028162426008,0.5936332852381213,68.97599525574626
62,1.7043594402072224,0.5858229901901114,68.00524397862368
63,1.6979716602881925,0.5864879837077893,68.16980796945178
64,1.732391621099688,0.5761611708539564,66.9924149706802
65,1.7756764376089753,0.5719561652032076,66.85381347727959
66,1.881335654284816,0.5548236843608527,65.05027473188369
67,1.767861082030056,0.5767967048605602,67.4034032664955
68,1.8230099760376703,0.5468892308449679,63.456700541403336
69,1.6797202595500493,0.5922373907652867,68.69165931248162
70,1.6943355769147195,0.5886323736445328,68.28750147526415
71,1.7546995147624378,0.568055057102826,65.95347649030165
72,1.8246922073320662,0.5521404719147778,64.4287433244031
73,1.6983326555708398,0.5874318222075392,68.21879233460646
74,1.7139530278016124,0.5824186582260895,67.65072884076197
75,1.763071378081214,0.5858841029148691,68.66575752545457
76,1.8615516072492235,0.5355164040405471,62.21660324379876
77,1.7583303894718274,0.5733897536824762,66.85601125122841
78,1.693135635573804,0.5904213144069892,68.49498992016676
79,1.6400886288465317,0.6067256814910565,70.30762239725425
80,1.7083734957712156,0.5829761906054951,67.83275263553865
81,1.7720355810525852,0.5640592996328428,65.54248573096758
82,1.803474994400049,0.5581081192354391,65.0149597786212
83,1.7387245305778791,0.5791974140560908,67.43907225430351
84,1.7312945372732593,0.5777304816817934,67.12398446068681
85,1.7413599679902065,0.5714468162021563,66.32455595231353
86,1.6843445591972963,0.5934800102900143,69.03395129754242
87,1.7049725413922725,0.5839183991447475,67.53349479009687
88,1.7086687421560194,0.5856773989354928,68.09983428232226
89,1.6773034795773893,0.5935362449759696,68.78843599198193
90,1.7782310526598404,0.5698211479837297,66.49855966432735
91,1.8290452051140114,0.5555442174204768,64.86734407268003
92,1.790118218014937,0.5592380839388308,65.02316760014871
93,1.5950751023650938,0.6278823187624287,72.98916011662607
94,1.7913313769775694,0.5572173729641285,64.73107743027087
95,1.725577007662932,0.5768190106997731,66.81126218623129
96,1.856525542529986,0.5478973940551563,64.04316913593432
97,1.7879723763080826,0.5598496159425251,65.17011305350896
98,1.80740438666217,0.555364635461038,64.60597612725607
99,1.7622122304076437,0.5673133390399844,65.93006139556773
100,1.7160348415462336,0.5880097107645383,68.41887492929405
101,1.6425949985260369,0.6061734029545943,70.20921305849635
102,1.7612079816112176,0.5688278844231553,66.15396746331227
103,1.7088044234835147,0.5878062513194295,68.43260353497874
104,2.5370629059979213,0.4981891030189936,60.72641589351255
105,1.8079087551479913,0.5537253521584561,64.40973752751657
106,1.8347839846110694,0.5444843444985551,63.334910461639225
107,1.69418713682836,0.5879704090725121,68.22814830521057
108,1.6467089950768543,0.6039813416494796,69.97056133549566
109,1.576905844479345,0.631203709212195,73.00854685381923
110,1.7566661969766388,0.5672588076688133,65.68748970719534
111,1.7377805154430308,0.5751421289256481,66.90271553945776
112,1.7405555441651566,0.5759260372469022,66.98395552486181
113,1.8138880177556431,0.555952828863539,64.81321907411379
114,1.7809120177202322,0.5759934117143302,67.21989374138441
115,1.8811050804053215,0.5419443694120185,63.15447610952582
116,1.8123706910686226,0.5519073862403203,64.22992908761556
117,1.7525630185552195,0.569221557050709,66.07156188066664
118,1.7085853046790147,0.5823628123678362,67.62696901828573
119,1.7528072621799988,0.5701131745266308,66.17709937203547
120,1.6811254520661334,0.604493209052722,70.715504805496
121,1.683437599965661,0.5929371884377214,69.00392656586311
122,1.882344265398747,0.5469058978647644,64.06868856916971
123,1.787734721654417,0.5578024810430073,64.86483145855975
124,1.7642016725021894,0.5668194019624354,65.92388323800854
125,1.794403237637092,0.5584645709379509,64.89007632739789
126,1.8411498503778623,0.5539523471950687,64.65699515916835
127,1.7795001724744288,0.5688544145780464,66.43593785251176
128,1.740692599908795,0.5752651533284984,66.91315363604447
129,1.7314333618242874,0.5758709447952305,66.982828542089
130,1.7590396122013479,0.5660846280725892,65.60722649186708
131,1.8085019859367513,0.5563660991882371,64.80444384212124
132,1.9643242374289442,0.5522821100318949,65.26542618684181
133,1.7516345226058225,0.5721283621715988,66.58207758875757
134,1.6901326737773172,0.5902845900044964,68.53165334870609
135,1.8550429306289566,0.5447391330095485,63.5357708297713
136,1.6817803236816757,0.5925695974601187,68.7747986802716
137,1.7095889028289795,0.5824976208858148,67.54272012047967
138,1.7329388076076153,0.5883910437758127,68.63932976519821
139,1.7028564702682167,0.5920276327396695,69.14126114272436
140,1.9358618246047545,0.5412460614092134,63.49160885746637
141,1.6959857925961217,0.5875010005430974,68.08852738450314
142,1.8515634720517156,0.5636683749955697,66.4922248378357
143,1.7634601050727066,0.5672100128541261,65.91562101419713
144,1.6280964169110121,0.6111172446822731,70.82779947232983
