Graph,Closeness,Clustering,Degree
1,1.843169326249114,0.54685366948026,63.83213302324374
2,2.066236661639864,0.5246086389021588,62.22522011799719
3,1.7601132466800615,0.5702040462846323,66.40448761886286
4,1.7899673290124773,0.5574877625362802,64.81541093695823
5,1.8972451837425242,0.5436347976596855,63.81816700253672
6,2.0135024139066373,0.5313052889821612,62.61154438687723
7,2.4135098416503613,0.5084755004534791,61.26933997116484
8,1.760359499327348,0.5705525224933993,66.31324312631644
9,1.8843977041599729,0.5525230294767194,64.92229779269024
10,1.86400497727984,0.5467470207618,63.88559450222102
11,1.976921432948796,0.531705275205828,62.55157879278881
12,1.8239265958477757,0.5590511481905511,65.37091103395231
13,1.8215573542710448,0.5612623973722104,65.51941933978637
14,1.9516904027409079,0.5333960627772221,62.76266607229682
15,1.8645181675742302,0.5497846769141043,64.40979629924198
16,1.9551438863412458,0.5488084335295804,64.56329174047302
17,1.9832630157538893,0.5295223141646803,62.392846179230354
18,1.868484925372847,0.5371877041369771,62.62668004136195
19,1.8353669383703304,0.5612436378313345,65.6686213279396
20,2.045945384584374,0.5220424491753554,61.62166167364632
21,1.949779545935478,0.5310647741001466,62.22565084131852
22,2.008230809553491,0.5336515311113457,62.86890449656197
23,2.0471563801760957,0.5199077049916362,61.35559031509578
24,1.7031326763854895,0.5844661303235634,67.818327536706
25,1.8469944498170188,0.5419361429569545,63.0221852365185
26,1.8442360258373787,0.5492760569696686,64.18917434996638
27,1.9272290447397227,0.5392308747342103,63.312322940987215
28,1.9111592526397951,0.5312207270378229,62.14250374386584
29,1.915171936419973,0.5351927600496467,62.734875429624616
30,1.6622539171724133,0.5988636027158079,69.31341176453192
31,1.8353723777633595,0.5521406248995921,64.54724235553
32,2.0123312219649465,0.5265835348799449,62.064460527189425
33,1.801705970815336,0.5733331012506053,66.93111315602508
34,1.9710404892733557,0.5335957322122016,62.86928887464474
35,1.8576396606069379,0.5448171703574956,63.684343261449186
36,2.0312225843491394,0.5218589209816524,61.57769186356233
37,1.860570780042156,0.5447765955569243,63.71915019363387
38,1.9701370699619516,0.5331141818627888,62.68492624049275
39,1.803169642268129,0.56080589502977,65.31386231192178
