Node,Graph,Closeness,Clustering,Degree
1,1,1.616775256813709,0.6093017544082703,72.28757348656654
1,2,1.6381626528231152,0.600898498598588,70.26088008284569
1,3,1.8139119525924263,0.5701466262775882,65.76922683913998
1,4,1.6826603692179622,0.5860685423838796,68.4106187412251
1,5,1.6222796254836562,0.6073111883217748,72.43214626593733
1,6,1.660813818507879,0.5984486176913499,69.53693917393684
1,7,1.5737907360610255,0.6317014244597402,73.23635156866325
1,8,1.695588040986762,0.5902659021855918,68.12646586340223
1,9,1.728851056518607,0.5808994258100408,66.58204357588181
1,10,1.7576109747154323,0.6243988753987479,74.77324216989535
1,11,1.687991875507396,0.5899772631881793,69.43955784753295
1,12,1.7046762362848942,0.5780344438376526,67.67247611049844
1,13,1.6279537061255827,0.6063877163370577,70.89026111364365
1,14,1.7483726788702123,0.5777293882463674,66.6339148716471
1,15,1.7125417606428752,0.5806185162631947,67.72442274365652
1,16,1.772048107995886,0.5646924074066882,65.543760540512
1,17,1.7207063356685126,0.5801461057555762,68.15231770277023
1,18,1.5358294124770717,0.6347416307431967,75.94683935474511
1,19,1.7154759008539011,0.5808949409622256,67.15133982641046
1,20,1.9346967586903348,0.572821617742304,68.54750137672931
1,21,1.7476509821954809,0.5880404512609951,68.99390699922209
1,22,1.7817192260169654,0.5583373921805936,64.89117268226154
1,23,1.8817462629742232,0.5529539307640083,64.56218947815398
1,24,1.635000151445018,0.6096408941595906,70.52881452441216
1,25,1.6220427555473311,0.6079597107237644,71.72934528908048
1,26,1.6309885200269392,0.6105915162103113,71.35868728160858
1,27,1.6623718535590697,0.5932681052589943,69.40213864658936
1,28,1.9353957167268634,0.5398975759833218,61.820627790235974
1,29,1.7696410498595225,0.5695272113480888,64.98493014113167
1,30,1.742021612161867,0.5732034942928036,67.61295981433987
1,31,1.7732008844513723,0.5624384648361164,65.00456848051105
1,32,1.7434710347587703,0.5730600849439533,66.06850823760033
1,33,1.8996132811120825,0.5507557850711169,65.00630715747303
1,34,1.8453645381689294,0.5469849469970847,63.705024577409354
1,35,1.6190896128871348,0.6094595153589337,71.34342954531411
1,36,1.8224576127081713,0.5730028298823104,67.43220625541448
1,37,1.7288660187869653,0.5735583696284111,66.90794119238853
1,38,1.8527751654517572,0.5563046236794416,65.29369382606001
1,39,1.7698053123781725,0.5701863517091944,65.16018831158087
1,40,1.6025349167831173,0.6138637430111876,71.92858782410622
1,41,1.6878765485390836,0.5873223364619923,68.51525464653969
1,42,1.9114819618433123,0.5433230610260213,63.436670960525795
1,43,1.633381236961133,0.6028474730368234,70.55850670696708
1,44,1.7114380230363204,0.5895280820766885,68.01913604071078
1,45,1.6637281173403273,0.5969337723757243,70.79847442459716
1,46,1.7388213039338927,0.5690594550299942,66.3897417485714
1,47,1.910833541872612,0.5574891191402045,64.40597733855247
1,48,1.6540441202276057,0.5987837127823242,69.68650364875793
1,49,1.7125124538008507,0.57681648024805,67.55550570911201
1,50,1.8620914530176387,0.5510884528105875,62.8731196098979
1,51,1.7030692205613764,0.5837388542952123,67.64933031818904
1,52,1.7728695043404692,0.579269034565309,68.02736301283362
1,53,1.7113223246625213,0.5827172701749632,67.38459446741297
1,54,1.6087299761235516,0.6110149816279664,71.78791625373248
1,55,1.7287924658118892,0.5771903589201131,67.68334170213542
1,56,1.693366296096253,0.5869654149550582,68.35190525650978
1,57,1.703174294698314,0.5791260690158997,68.76113811346936
1,58,1.696302160771549,0.5957009375241873,69.71327900886536
1,59,1.702538540728148,0.5809736783384977,68.50986749148014
1,60,1.5930324400303504,0.6127410725806567,72.39541237051166
1,61,1.6038124154795708,0.6179089348471558,72.97218501289971
1,62,1.922597719997372,0.5421951884500832,62.552744019185134
1,63,1.70311856482614,0.5805558311678009,67.65101247537729
1,64,1.6662327107370112,0.6092000584773569,71.21682723978826
1,65,1.614191053500111,0.6217611156408267,71.30868860550216
1,66,1.7469537519358964,0.5815085314468533,67.32201555004121
1,67,1.7933983522467005,0.5538646693307593,64.52128692076485
1,68,1.6611392857468459,0.6034830918971795,69.22959500551224
1,69,1.7816655674212796,0.5627045375050042,64.7769107927394
1,70,1.7348774794247566,0.5849933909624473,67.8544118305319
1,71,1.8245115089372437,0.5622588130099385,64.46951821446419
1,72,1.6485849450804009,0.5945927150948127,70.66968746438471
1,73,1.6905618773824103,0.585363293588725,68.15498080119522
1,74,1.6867159069602626,0.5996152535031278,70.66162288593202
1,75,1.8939719174295602,0.5760654696288714,69.09370368921702
1,76,1.5298858522697303,0.6423476168722498,75.9619531302931
1,77,1.7087766558271285,0.5827959844270375,67.55197820067406
1,78,1.728970915445423,0.5777997017391392,67.05472150444984
1,79,1.6141153584589205,0.6122446610587908,71.79605540342475
1,80,1.67881273655359,0.5866026414474735,68.73767819921291
1,81,1.6892894416448383,0.59525134065087,70.02888593450335
1,82,1.6492784260753914,0.6038542084850923,69.72746273875237
1,83,1.7696478216928515,0.5629264159900508,65.68380502862493
1,84,1.7313579343916232,0.5767846911603222,67.08884233236313
1,85,1.662255252245276,0.5980219919512628,69.1967653632164
1,86,1.8311108883420029,0.5491583013048713,63.09619474763921
1,87,1.9174180981392281,0.545861601315602,63.425547659397125
1,88,1.7110017838856524,0.5873963607981644,68.50256437063217
1,89,1.6681870464733355,0.5931771079447122,69.02131819725037
1,90,1.7132179951016087,0.5865317499501234,68.42830146591619
1,91,1.6417438180783852,0.598090852193983,70.04746948558892
1,92,1.751819270019561,0.5739406105662884,66.53620997071266
1,93,1.7413534728341697,0.5745791655619183,67.41145348016192
1,94,1.8797955868001406,0.5415788530542955,61.92512352904289
1,95,1.7270012359620164,0.5820552062407559,68.47660794951905
1,96,1.7175777202528386,0.5736574415435234,67.05025369656224
1,97,1.7378120026797874,0.5823205857105611,68.89192867279053
1,98,2.0597223627527166,0.5255858905002158,60.01057243380091
