Node,Metric,Mean,Median,Standard Deviation
1,closeness,0.0017441026548545846,0.021625952386915115,0.04276313693841802
1,clustering,0.003267177520407394,0.005946831881531445,0.0015936567577170997
1,degree,0.3739633892162857,0.6354954197659737,0.15199732614269212
2,closeness,0.006834054578326532,0.010900158901633983,0.007075640584077697
2,clustering,0.0026016083973109394,0.003637560049076116,0.00019007865798230036
2,degree,0.19394108128241783,0.489677988321219,0.024874713931956727
3,closeness,0.007663938240538792,0.008605829247156471,0.052989110651532806
3,clustering,0.0011270638315196146,0.004886020433384375,0.0031082940418967996
3,degree,0.017188690177789567,0.3678993689630232,0.37261392274856586
4,closeness,0.01572053281861341,0.006958255010839576,0.05326687442884111
4,clustering,0.00024755368611173445,0.002742137079851603,0.003702572833807302
4,degree,0.09083399491572663,0.1323950222716661,0.4980085396395917
5,closeness,0.003742420875808561,0.017517588554289976,0.027181620459158798
5,clustering,0.0018885731855696752,0.006358860046357884,0.0006137215442185984
5,degree,0.1379071021216447,0.4471438790765774,0.001028312015308508
6,closeness,0.0032477955828735805,0.005660213280107351,0.0273096488030022
6,clustering,0.0020812491611468253,0.001453999566188302,0.0010092911298999023
6,degree,0.1973285532858,0.2842453623206751,0.10486716553386177
7,closeness,0.005319715121302027,0.010981622463951402,0.05216867931639199
7,clustering,0.0022465513126516123,0.005361901094226074,0.0021031183405394
7,degree,0.24425837657732075,0.558223548743527,0.22653351479785622
8,closeness,0.004140022900698703,0.012323105670850598,0.04430982089118031
8,clustering,0.0021319008258164907,0.003553532294001127,0.0018442838709917982
8,degree,0.18510336544314043,0.5405570815681671,0.19710890890689203
9,closeness,0.0014784069044384562,0.008714634845027547,0.014166903184271398
9,clustering,0.0016427383928555583,0.0037279267784368075,0.0016090830524196978
9,degree,0.09324653902221769,0.39673932823906455,0.30084549086237855
10,closeness,0.002883580449253964,0.015254808199570036,0.0147144937623222
10,clustering,0.002940950806738507,0.004761290907463689,0.0010930450517787002
10,degree,0.32873829711118674,0.7361384555075858,0.17122071810677797
11,closeness,0.008182895944726765,0.015599338773431892,0.025179881905507503
11,clustering,0.00448576199127293,0.0073467488756279176,0.0012488750562190988
11,degree,0.556286732500709,0.4418907554021132,0.16652285907825393
12,closeness,0.01255144129238972,0.02145353636238112,0.011433883711967394
12,clustering,0.003844970910035661,0.0053480245931752934,0.0008223093895327015
