Graph,Closeness,Clustering,Degree
1,1.7314186569276364,0.5746175694287443,66.6220389163237
2,1.7993255714060443,0.5611178513097324,65.45178588162113
3,1.8964968437281708,0.5370761458258342,62.690509121180305
4,1.8580562770136801,0.5492662931193459,64.30740945529321
5,1.810633113433921,0.5585314301053075,65.14649935611668
6,1.6884192583637176,0.5903385990687151,68.49320378950958
7,1.7437744681311989,0.5723356122136268,66.41678387278981
8,1.8920445296003583,0.54773978536481,64.17346496134996
9,1.754802778279618,0.5734877829711041,66.80378983403348
10,1.6786299545265142,0.5932250453456613,68.82492134558936
11,1.8074685228703733,0.5553117287532591,64.60616756305349
12,1.7244824907360594,0.5807141585887178,67.41218264503726
13,1.9202209899761111,0.5403021768556082,63.39301031211327
14,1.8849999743762553,0.5303308221716658,61.57434239212829
15,1.6812832342517505,0.5926131042484869,68.68887327710124
16,1.7291224901673206,0.5788283177537117,67.3707027701389
17,1.8588889720705626,0.5381531139594317,62.584174794178175
18,1.9298961702103,0.5312562813220658,62.21945829024609
19,1.8157794585126157,0.5510657372904967,63.99008052529531
20,1.6935949584332148,0.5878473450528902,68.27458631809904
21,1.7295178434899383,0.5770600526193054,66.94752794582665
22,1.770240687377918,0.5622234883614274,65.23532071033817
23,1.6974334972147072,0.587402673224226,68.14678234016073
24,1.90538669840917,0.5464677820491142,64.06775912751604
25,1.6233818278301784,0.61339815645359,70.99860460146341
26,1.8404344234562497,0.5544539491228412,64.72305437434336
27,1.6151571109794647,0.6157034035679099,71.3349908996245
28,1.6288319786556067,0.6134285642711513,71.22908941607264
29,1.7549572920198386,0.5673557441556973,65.8995902238599
30,1.8877310602312392,0.5431076347429363,63.610378841620005
31,1.8360882601466022,0.5528167476871756,64.5837400231267
32,1.733717707276738,0.578127190847503,67.13375494988829
33,1.8469287794699916,0.5456651032185325,63.63435717241793
34,1.8348457119124038,0.5509885299358467,64.25977696044816
35,1.699761247060938,0.5852105126488718,67.83125605817098
36,1.7534676887512144,0.5703219796725009,66.21489359260558
37,1.7468939744906786,0.5701984952641411,66.09162958036853
38,1.6640201101559706,0.5982262651134758,69.25777240781255
39,1.902982453303932,0.5292856744913228,61.612142006134356
40,1.8760843007549926,0.5429139808429511,63.418756421026266
41,1.7393024513620896,0.5748213707023124,66.79061074476579
42,1.9140195217891949,0.5395512895638016,63.19877769646202
43,1.7704924603461154,0.5654167491218784,65.70681886593566
44,1.7308882052632746,0.5773146189270527,67.09113858999878
45,1.723457969107367,0.5845041596324451,67.92653313406142
46,1.509166115731921,0.6600602804985535,76.22016545930866
47,1.798822386866865,0.5549008366752777,64.46988684974468
48,1.803290724660807,0.5563482681138567,64.79347431916615
49,1.7861527526887206,0.5566402402758827,64.60775784864603
50,1.7947863814584248,0.5569264688899731,64.75019291334664
51,1.6882357727071395,0.5898232167304711,68.41533334039408
52,1.695943282573453,0.5915635810053431,68.74371085393018
53,1.823289190545947,0.5481047884462408,63.8369134059211
54,1.7999397825987138,0.5564740183637041,64.74770505777721
55,1.8532967187616667,0.5429493109169536,63.20086164078848
56,1.8574695386041498,0.5428438559995661,63.2471742104281
57,1.7241312518072123,0.5803063299751889,67.4239679455496
58,1.6302634211863605,0.6099748026614785,70.66583344905541
59,1.6533715899409,0.6035328208295946,70.04880609014127
60,1.7534328309399634,0.5703998846215498,66.34543705294872
61,1.7842705244697838,0.5675045275516826,66.22441588440478
62,1.584717563800919,0.6286895092812184,72.87858199148343
63,1.9036981537050215,0.5471795508872189,64.28942844169657
64,1.6681459169207766,0.5968432048831145,69.32369655422096
65,1.7734764372793737,0.5662560140149551,65.86432991151152
66,1.6514971884102694,0.6050031700292269,70.27475173153297
67,1.719802148047803,0.581997657060602,67.7002906902083
68,1.7208339527245904,0.5804758967719116,67.47224737498267
69,1.7798647887543255,0.5595575038944449,64.85491052699328
70,1.7316493930156376,0.5757360447031491,66.77981297962874
71,1.7769007651158972,0.5650006043185172,65.73550855907901
72,1.7228090991096978,0.578816145162471,67.13480671707919
73,1.809867721469851,0.5563526853717575,64.75823847637096
74,1.8265278702976682,0.5470759098966933,63.617231540155835
