Node,Graph,Closeness,Clustering,Degree
1,1,1.7381731133438507,0.5731027084389444,66.45023070568651
1,2,1.772579583876441,0.5652288692772031,66.05707811120112
1,3,2.0663831706964833,0.5302081841536954,62.31233261818798
1,4,1.9448946266735996,0.5360117526289856,62.47783342003822
1,5,1.8643687321267044,0.5468629699205111,63.48027966650999
1,6,1.716435447026448,0.5816606061771608,67.15113657712936
1,7,1.726053560130276,0.5767682383102374,67.24339470799531
1,8,2.0705554174577627,0.5562423851184641,66.47489294409752
1,9,1.824060161613172,0.5672732745551371,66.23669854663946
1,10,1.7152367651084006,0.5837307839030691,67.04613750086693
1,11,1.8811458441282627,0.5445309848341681,63.124765263669616
1,12,1.76664191127794,0.5711287447514192,66.03189945220947
1,13,1.8032078086652465,0.5622747864584702,67.07254081964493
1,14,1.9020607232766915,0.525733804230822,60.81292861728519
1,15,1.6346103712281466,0.6017666316661042,70.42076317412635
1,16,1.7764983982761364,0.5664142610998544,65.24184031366217
1,17,1.851003102911708,0.537807794211107,62.32300406562988
1,18,1.9563387006098298,0.5240823625100159,61.06072496806409
1,19,1.8071081010093375,0.5498820523132689,63.92789631543959
1,20,1.7448900454755212,0.5788138442280639,67.09608012269845
1,21,1.751939010158398,0.5798643590597842,67.83855625493501
1,22,1.7405151025526973,0.5685990570261665,66.29627380387164
1,23,1.7367424005749763,0.5771908531911691,66.21592238545418
1,24,1.8730951100420257,0.5600542936540182,66.49498178741734
1,25,1.6240644308908614,0.6127667658526393,70.80999855216218
1,26,1.9212173650287214,0.5372359587021236,61.934630021452904
1,27,1.6223046323300387,0.6140605997516736,70.88680985569954
1,28,1.568943569966397,0.6304930154686427,74.38760982892613
1,29,1.8375324387772094,0.548150286025606,62.72898885313004
1,30,1.9527918244592049,0.5332408511791993,62.379512312879946
1,31,1.8009302240023273,0.554062278965307,64.42970757480785
1,32,1.766423144547392,0.569998472761572,65.95613753795624
1,33,1.8857127028020129,0.5334121680176984,61.28144730353244
1,34,1.8843794817361121,0.547926665257339,64.04059049200407
1,35,1.7500439566785202,0.5725170965725269,65.86124511947654
1,36,1.7519117178521355,0.5676774522000098,65.74519067172079
1,37,1.7503014147796785,0.5727261675586002,66.69550912086646
