Node,Metric,Mean,Median,Standard Deviation
1,closeness,2.0035709611835326,2.0533985993885757,0.23820451462182818
1,clustering,0.5563069995660951,0.5526531802979269,0.03202368471476039
1,degree,66.82568777627188,67.0386689624529,3.2398344976907834
2,closeness,2.0238256874547034,2.021753148917192,0.23173215892865912
2,clustering,0.5424851550343697,0.540009037019991,0.025436617104699414
2,degree,64.2322926737466,64.35671451180127,2.3206651242749894
3,closeness,1.9791624387420064,1.9968917190417945,0.170741646552033
3,clustering,0.5462216051056858,0.5416822758029177,0.021767923812891672
3,degree,64.7216944348734,64.56305732150236,2.1578435428184597
4,closeness,2.0204687813871507,2.0815902591917794,0.20722377041961523
4,clustering,0.539653658208042,0.5278632228232285,0.03174676969168233
4,degree,63.65751270687018,63.68368416267951,3.976913042341027
5,closeness,1.9462492237509126,1.8687212916281852,0.1510801595015815
5,clustering,0.531997946768416,0.5350465848214698,0.01892831015010184
5,degree,61.64949218853617,62.56767537787513,1.8056483233933662
6,closeness,1.9649051407485196,1.9424640842405072,0.14279914614923375
6,clustering,0.535756897939992,0.5372574484748316,0.022353913801984485
6,degree,62.47800002528127,63.529299593327025,2.394867811627469
7,closeness,1.982718011765952,2.0274925795933907,0.2110810398348245
7,clustering,0.5528549904905445,0.5476591946440769,0.03300845674704415
7,degree,65.98342229436533,65.86596072963479,3.5841673099085587
8,closeness,1.9995145985503757,2.0474759219079623,0.18817185838343928
8,clustering,0.54376762775063,0.5337941346993615,0.030346672275819667
8,degree,64.34241182275716,64.58830376030336,3.828945499369552
9,closeness,1.9498286399646572,1.9757735286413811,0.1723721830945096
9,clustering,0.5400921813176007,0.5286332852070068,0.026388252862819872
9,degree,63.29719074072598,62.28714884158823,2.528536902615902
10,closeness,1.994715972990291,2.0350898412031717,0.23492032829277842
10,clustering,0.5387495754257179,0.5280105196871536,0.032759744447352405
10,degree,63.301841308306365,62.30439738963384,3.2200513775623656
11,closeness,1.8848911470565715,1.95605503764145,0.17338183951711136
11,clustering,0.5628048592897192,0.5495835064553896,0.028944365506885915
11,degree,67.18434260813889,65.91658517645936,2.968996808202726
12,closeness,1.9957273937337012,2.0492804409899827,0.20155974028774276
12,clustering,0.5503876649927912,0.5372742311516158,0.026908525541142054
12,degree,65.49783127894274,64.28438647727029,2.4705203256900177
13,closeness,1.9032697069489135,1.9413968474601664,0.16563212205813996
13,clustering,0.5630932696317026,0.5576244004490905,0.024444643373722368
13,degree,67.32773256762212,67.07589698596112,2.2180969420201264
14,closeness,1.9584494472675473,2.041713168165775,0.18573147330690934
14,clustering,0.5549961587573651,0.5432454297924829,0.02712516481854572
14,degree,66.04098893046854,64.81947803704105,2.585866615989085
15,closeness,1.862189641172779,1.8954662150777126,0.1745448500385025
15,clustering,0.5570109208687376,0.5422084701125123,0.03351893898531705
15,degree,65.92175692452366,64.90049106463967,4.072933272361625
16,closeness,1.8700410728010568,1.8797414100416319,0.20670876574771135
16,clustering,0.5573871574766995,0.5422003898436172,0.035763587104297834
16,degree,66.08655119616004,63.987783808498996,4.232227009476462
17,closeness,1.9068751434572868,1.8674251486403501,0.2427896681465534
17,clustering,0.5580032294925994,0.5437277995254766,0.029746812916249695
17,degree,66.13857242440534,64.6079935641472,3.1279072771379557
18,closeness,1.943678662759331,1.95647228200299,0.18334934498031752
18,clustering,0.5530139730439488,0.5458841403347647,0.025304440766488443
18,degree,65.4938122047436,65.26727480564679,2.39608369909942
19,closeness,2.070380928790895,2.0614048335959887,0.2427323351610083
19,clustering,0.5355927603846067,0.5366564594306313,0.025544991875139707
19,degree,63.0600055627047,63.911940587204846,2.0679659754818047
20,closeness,2.0929289037898333,2.058914686430372,0.20738701015889413
20,clustering,0.5304536635130909,0.538128140564408,0.019060330823124395
20,degree,62.32946984289976,62.76159476794716,2.067541561367631
21,closeness,1.8735875204088102,1.8525462527524321,0.07919696218949657
21,clustering,0.5464878326445457,0.54485150663295,0.012841941866131046
21,degree,63.93146697772259,64.34841209513951,1.5340338948347942
22,closeness,1.8819928439126699,1.8596058295245284,0.12635322731666251
22,clustering,0.5482291185008334,0.5404111473762669,0.01912182153699721
22,degree,64.2134745076439,63.729184061788104,1.61165851143034
23,closeness,2.007101080650707,2.0192667723107327,0.13823328683723096
23,clustering,0.5365111128274123,0.530618171520084,0.015372407712827305
23,degree,62.850103559145296,63.291373422554685,1.2484284921308617
24,closeness,1.963950402174119,1.9802479695290836,0.1192798046016105
24,clustering,0.5467401551146012,0.5461619622782947,0.01779258470535127
24,degree,64.65190290949793,64.90826950004451,2.691588142900392
25,closeness,1.7921033820019932,1.7953040635348891,0.022954764417405276
25,clustering,0.554221962308902,0.5488866845849696,0.011147191349262219
25,degree,65.03005090327657,65.0110500735111,0.5306923517146122
26,closeness,1.8701912621142098,1.8650856116151684,0.07474201021182164
26,clustering,0.5523946371507744,0.5505363960691605,0.010187380219343237
26,degree,65.215263594787,65.12426271635513,0.623993150088965
27,closeness,2.061483518642772,1.9743318522592301,0.2388195423385103
27,clustering,0.5237212568670419,0.5281856488342789,0.030114846311543143
27,degree,60.77033802039942,61.438798137919136,3.6917374969148957
28,closeness,2.0564514233017896,1.9743131220309227,0.19424696884876408
28,clustering,0.5200253740849714,0.5241799385904897,0.024795066160702418
28,degree,59.97377834235179,60.11822532521397,2.9612324341719365
29,closeness,1.8052131511703358,1.880353695778297,0.15106104752589744
29,clustering,0.5695965961051637,0.5556722256157829,0.03255352686402634
29,degree,68.06393141353685,66.4641971776884,3.841544677611982
30,closeness,1.8402094800250248,1.9226636628428002,0.1655238521580358
30,clustering,0.5690233794140618,0.5575768045856435,0.03177296907158007
30,degree,68.08204975975585,66.97008734488992,3.64743829199836
31,closeness,1.8713960619581205,1.905007524491463,0.14447642355526505
31,clustering,0.5585370242023728,0.5519926304000355,0.023030351942340963
31,degree,66.18722507636237,65.71232084493829,1.9878981280500028
32,closeness,1.882307288043234,1.9095094050805352,0.12243288600150365
32,clustering,0.55446601830784,0.5477665972677604,0.02077967992144104
32,degree,65.5804510685459,65.00514196604345,1.7656512580914963
33,closeness,1.9849849085149966,2.056802262252123,0.21164917445646989
33,clustering,0.5536480180440281,0.5463169321371177,0.027841262071796408
33,degree,66.06740434928582,65.6986378242957,2.5621703648757763
34,closeness,2.022171073671946,2.0876571500137966,0.1945591440309943
34,clustering,0.5498042405147268,0.5465160406397414,0.0229806948652222
34,degree,65.61568342071513,65.93844826657022,1.870258724326748
35,closeness,1.8853184199528301,1.9230983977196208,0.15183284090498564
35,clustering,0.5636701313615397,0.5587360563816759,0.022965498995596776
35,degree,67.20384841339697,67.07147293671974,2.1497695626607287
36,closeness,1.8373482247749267,1.8648329536654487,0.11850490758671635
36,clustering,0.5638998089116465,0.5599247246255268,0.022769113630633685
36,degree,67.006013120491,67.0422849294805,2.310505233467384
37,closeness,1.839004175269863,1.886219942805465,0.16479681740353877
37,clustering,0.5647034857026003,0.552165013369297,0.03378157915483773
37,degree,67.22753790964342,65.64823538734294,4.117468491329044
38,closeness,1.8466270830759015,1.882685606081862,0.17315914821995598
38,clustering,0.5618777231866929,0.5572939479562133,0.036700002893164746
38,degree,66.8228202836539,66.50263278847406,4.591237135454838
39,closeness,1.935582231341659,2.0242365616653704,0.18791237933624869
39,clustering,0.5336456352289936,0.5106929898707346,0.04258648634984156
39,degree,61.9566094201864,59.08262956924745,5.418664903609902
40,closeness,1.9929677602764717,2.073094657587962,0.18448061809656138
40,clustering,0.5262467783249688,0.5066393890457115,0.037425462510759504
40,degree,60.85277738586377,58.67385251688656,4.449436892483275
41,closeness,1.8922245245350067,1.932030924137302,0.1883298953869806
41,clustering,0.5442701271553803,0.5309932365264866,0.041259576689377034
41,degree,63.854068620157015,62.73509850847361,5.313872749346516
42,closeness,1.8302644795398675,1.8393125355659636,0.12234880389418944
42,clustering,0.5560060901305728,0.5463763192279001,0.027383455068420392
42,degree,65.6739827337179,64.7097485138007,3.0282412993337275
43,closeness,1.787208926756409,1.7949937360433748,0.06623050080911096
43,clustering,0.5606166850108307,0.5535633423530721,0.020236785613227747
43,degree,66.33245747970487,65.81011372182459,1.9361684363201785
44,closeness,1.819408257264599,1.8444983473069276,0.08293807525032858
44,clustering,0.5629757543134917,0.5540683952733598,0.020887713102764084
44,degree,67.00418347118381,66.4342841531296,1.9945989735613057
45,closeness,1.8458524645848826,1.881171243627735,0.08176001275766179
45,clustering,0.5576554021358148,0.550183874232471,0.019705428239913152
45,degree,66.04998124491995,65.51642208862071,1.7033055227150204
46,closeness,1.8808542095457563,1.9052323022323545,0.10057603308786743
46,clustering,0.5571639662225465,0.5470337610295448,0.018521413187345147
46,degree,66.14498472544621,65.56663083350017,1.4698441746198547
47,closeness,1.7576912726101213,1.7837846825095167,0.08339861392869222
47,clustering,0.565983713710681,0.5565192049124338,0.028385386665338838
47,degree,67.14152354981405,66.20301161859649,3.3891624377044822
48,closeness,1.7627233997920193,1.7902770432865776,0.08628426269656142
48,clustering,0.5652682538793398,0.557067883999115,0.026853722405264725
48,degree,66.95657983237956,66.2885590886006,3.131033056213456
49,closeness,1.8435871533426957,1.8710462076139662,0.07635978547436494
49,clustering,0.5588704860809518,0.5503820242368367,0.01879528677464981
