Graph,Closeness,Clustering,Degree
1,1.780351267415221,0.5700378609283531,66.50363173435844
2,1.6131789923646875,0.6207542109879939,72.11013634348738
3,1.9192910634837512,0.5469608073734621,64.11467175915628
4,1.6989191575339075,0.5899177496069375,68.57211657947508
5,1.6786506755700845,0.6068760885708011,70.8721174050855
6,1.9120549046190785,0.5330609023477847,62.36813520693229
7,1.7151971624932327,0.600567475137731,70.3937296120393
8,1.7621489529452241,0.5719769021796611,66.57207100328102
9,1.6241268304100065,0.6127419111609363,70.87792682750472
10,1.7542913011285526,0.5708931966241418,66.38951814884295
11,2.1919687565458013,0.5214368266539295,62.15214430610352
12,1.688221006719556,0.5895402263041444,68.35110239900969
13,1.7331628149773364,0.5775078902102064,67.02343541485664
14,1.6699616747961386,0.5966469859079324,69.1879858299233
15,1.8006558929333,0.5578435036397664,64.97032379985843
16,1.7727518007745995,0.5661201715282985,65.91262147293008
17,1.8293115755260514,0.5537736944479265,64.47287215845182
18,1.6890417920373684,0.5897303029021576,68.49814338326865
19,1.606486364022502,0.6191337813156419,71.7166805267334
20,1.833105391571233,0.5491013033149582,63.97258810836682
21,1.7248035246812785,0.5797872504123586,67.60327046247455
22,1.6756336024722727,0.6101931400609076,71.09417649038345
23,1.7897328298420163,0.5590632796924949,65.11193148277957
24,1.7287617771040598,0.5766940658818056,66.94972154138416
25,1.7503659353207612,0.57248848745402,66.64726723048837
26,1.8192615140968402,0.5487004798649285,63.80085563429438
27,1.778160805002502,0.5679478481068422,66.1857606500913
28,1.8412011446041754,0.5449118218161731,63.50481307374301
29,1.7954784938313897,0.5566565377130971,64.73498840003937
30,1.7209496166803735,0.5807220342544739,67.45320344671569
31,1.8201118104179899,0.5526615547076105,64.43084948432856
32,1.7041844113236828,0.5853536264181788,67.84776905538708
33,1.7893810625535245,0.5602589928911557,65.23800087608976
34,1.873425084021583,0.549057618516579,64.14226088693273
35,1.6834679425557828,0.592614486572504,68.82141115850416
36,1.8356732216890586,0.5462600291856428,63.62288712862008
37,1.6579942966372294,0.6013161720401086,69.77849936228374
38,1.9321835524278885,0.5548914767723819,65.58531788586433
39,1.7566984818828344,0.5762053602088524,67.17065531398909
40,1.7662264938121515,0.5859195915221855,68.41697882852257
41,1.67393500054331,0.6018110914600384,69.93775370357365
42,1.7090978265457133,0.5826504465432577,67.52115223121513
43,1.791534961833131,0.5603804439175216,65.3053893762263
44,1.6362238310951227,0.6122139395528472,71.05237723642607
45,1.8088231309953873,0.559186080193345,65.11803452013665
46,1.773105737647809,0.5716283275033013,66.6856556561979
47,1.8625935459809948,0.553797421041718,64.74583318535518
48,1.7810959127411454,0.5600528073344343,65.01034294942329
49,1.6647530228430383,0.5979281831284534,69.38101110324777
50,1.7038711644948619,0.5844092193744024,67.79508135017791
51,1.8447183133935432,0.5518786895982997,64.54725345674746
52,1.6273965939385875,0.6144941110526038,71.3851751645476
53,1.8074323432954642,0.5565829174256054,64.92025820899043
54,1.7012052506657271,0.5870347581717502,68.19851225023639
55,1.9247702854468427,0.543847025003472,63.74171590982148
56,1.684346696339828,0.5922958231062914,68.70677934946686
57,1.6761279571074335,0.5951236873250999,69.16541459195227
58,1.8331117621018787,0.552200932792871,64.37062730317413
59,1.6640450481952493,0.5983767050154797,69.3780162002123
60,1.7189784115237747,0.5801412794558053,67.22712238384872
61,1.6067383058932132,0.6210077920763886,71.90191775147237
62,1.7024100665861746,0.5861959782122038,67.98454240992152
63,1.7682228695839632,0.5652988036418186,65.72738004267228
64,1.7431585607125473,0.5712113981612059,66.25400454824694
65,1.7246285839408855,0.5798464045232998,67.4585644407519
66,1.7878456871891886,0.5597721810957489,65.08837146714276
67,1.7560340275382023,0.568126466619573,66.08410677188121
68,1.6411331808300973,0.6091648171811574,70.66254529549774
69,1.8316217926604754,0.5440009211211226,63.22311958064823
70,1.7008072685806561,0.5861193340044243,68.09325144739478
71,1.7501526015458622,0.5760475174744727,66.97814908412236
72,1.730307240604394,0.5770587511577538,67.07562035065273
73,1.7646900879216716,0.5796396457837496,67.64802385944445
74,1.7627357594034658,0.5732656450004199,66.84656818840465
75,1.6918496064545294,0.5917372414247264,68.92584686168298
76,1.7878086128367978,0.5611954599899037,65.27466085071013
77,1.8537541412814822,0.5622444130474745,65.94223555810039
78,1.7293267313848397,0.57606516402387,66.87919860170165
79,1.7268256984741686,0.5836161726183222,68.1191911435914
80,1.7949299120168631,0.5607543029807537,65.27693811464704
81,1.6467575416157312,0.6090943013311695,70.66931786362167
82,1.7525492147093193,0.5719601800636182,66.52455579791581
83,1.8422813251647225,0.5507709336687567,64.2751393066447
84,1.7193361661249353,0.5800438482120401,67.33130767838708
85,1.7900926323056456,0.5743230097377381,67.28244159009085
86,1.7747759479138234,0.5621158784666369,65.2992487287727
87,1.692544427527848,0.5896910418873655,68.47164864291295
88,1.7666267262111592,0.5674975531160704,66.02978714055621
89,1.759710416825622,0.5662442392860835,65.68627638988079
90,1.7089096110944912,0.5850001436638976,67.98534647246888
91,1.7679253069665024,0.5657393060792529,65.85332776955661
92,1.6916746257885866,0.5889893167248546,68.26050734314425
93,1.8658964472350261,0.5463410314024358,63.955750389233025
94,1.7502271445351796,0.56964954370863,66.1230062121455
95,1.7767884210412113,0.5609072628705413,65.13345967888668
96,1.788988199691292,0.5659590797355791,65.93721744777828
97,1.8586132621720997,0.5561270426787599,65.02864715555549
98,1.7055456165806153,0.587677415429773,68.5299968645984
99,1.858135873353132,0.5435568914207121,63.45832788033285
100,1.809741753164536,0.5560236177749341,64.90180649546646
101,1.7474291423306494,0.5736782064918856,66.78875386083091
102,1.7642931277755483,0.5685132312187091,66.11915062209415
103,1.6386614187309168,0.6078710286176878,70.46591096756786
104,1.753158822981704,0.5681644703737362,65.91645793084051
105,1.7375584570766043,0.5773756029238881,67.21435705508296
106,1.7685515766012159,0.5732030286043122,66.7070358496379
107,1.6777436336554477,0.5961757710991149,69.24350402581281
108,1.8237730368527287,0.5496371442932487,64.02591574037898
109,1.8041674902438218,0.559426235597562,65.53508338352606
110,1.6552096230231248,0.6024919490871045,69.89425782653792
111,1.8337283841973302,0.5468947597639551,63.75546162714124
112,1.6730930349101902,0.5955293653545569,69.10577540049718
113,1.6442321103304116,0.6062465591597126,70.42717621460285
114,1.721421467645845,0.582085097375661,67.69723393022416
115,1.8565117976531609,0.549770854921067,64.18708431420633
116,1.665968413499503,0.5977474041189521,69.27160414334001
