Graph,Closeness,Clustering,Degree
1,1.7503301332830725,0.5796319132174355,67.52877544111092
2,1.8847296403114668,0.5372242528997087,62.729429382101465
3,2.0142405614026693,0.5822602671197828,68.56078082184122
4,1.8623503044291931,0.5476483962641668,63.99709378022163
5,1.828145582296829,0.5544075979832604,64.76962392382381
6,1.845014394544304,0.5423237047882348,63.16520899469919
7,1.7601496045181875,0.5720603017270826,66.61497271006236
8,1.8951782672747617,0.5472998100210443,64.12448985646014
9,1.853881083037795,0.5512958877873755,64.39929411125136
10,2.1560640821928003,0.5130475589296183,60.99456158328458
11,1.9038738147133942,0.5346884100562723,62.54236434700824
12,1.84667958581259,0.5542764758705422,64.82031683992568
13,1.8681252778216135,0.5509785607452782,64.43146376882757
14,1.9280463646395385,0.5435953720103744,63.75909903709852
15,1.8368444820380294,0.5466655353523738,63.666415887249435
16,1.968754508931515,0.5390056892176504,63.39363136913242
17,2.02472616693919,0.518285054896686,61.01150991238265
18,1.8613771621018655,0.5446711442042141,63.667895735791895
19,1.8995725699907686,0.539764789265592,63.264005954646734
20,1.6969511531028787,0.5890747574377436,68.45998998100099
21,1.8867711638118616,0.5437569948962606,63.72634365926417
22,1.8102144077980469,0.5530412131697854,64.45096285497237
23,1.7304429431276753,0.5800146219425861,67.49460524198766
24,1.8229587099407483,0.5668144507339463,66.37740119353529
25,1.8779484602117125,0.5559503801407508,65.22012067609481
26,1.929288841200569,0.5380160203303059,63.084528048804394
